id	title	imdbID	year	rtID	rtAllCriticsRating	rtAllCriticsNumReviews	rtAllCriticsNumFresh	rtAllCriticsNumRotten	rtAllCriticsScore	rtTopCriticsRating	rtTopCriticsNumReviews	rtTopCriticsNumFresh	rtTopCriticsNumRotten	rtTopCriticsScore	rtAudienceRating	rtAudienceNumRatings	rtAudienceScore	movie	distributor	genre	gross	theaters	days	distributor_Sony	distributor_Warner_Bros	distributor_Universal	distributor_Walt_Disney	distributor_20th_Century_Fox	distributor_Paramount	distributor_Miramax	distributor_MGM	distributor_Sony_Classics	distributor_New_Line	distributor_Lionsgate	distributor_IFC_Films	distributor_Strand	distributor_Magnolia	distributor_Fox_Searchlight	distributor_Orion	distributor_First_Run_Features	distributor_ThinkFilm	distributor_Regent_Releasing	distributor_Focus_Features	genre_Drama	genre_Comedy	genre_Documentary	genre_Action	genre_ThrillerSuspense	genre_Adventure	genre_Horror	genre_Romantic_Comedy	genre_Musical	genre_Black_Comedy	genre_Western	genre_ConcertPerformance	genre_Multiple_Genres	freq_ge0_l1	freq_ge1_l2	freq_ge2_l3	freq_ge3_l4	freq_ge4_l5	avg_rating	NrOfTopActors	NrOfTopDirectors	box_office
2882	jakob liar	120716	1999	jakob_the_liar	4.7	71	21	50	29	4.9	22	7	15	31	3.2	3128	63	jakob liar	Sony Pictures	Drama	17868	61	38	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	4	28	71	54	3.27	2	0	4956401
2883	mumford	140397	1999	mumford	5.9	76	42	34	55	6.7	21	14	7	66	3.2	1155	62	mumford	Walt Disney	Comedy	3621	5	66	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	5	14	37	20	3.08	0	0	4559569
2885	guinevere	160338	1999	1093738-guinevere	6.8	33	28	5	84	7.9	8	8	0	100	3	490	45	guinevere	Miramax	Drama	12649	24	45	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	5	12	13	2	2.48	0	0	614202
2886	adventures of elmo in grouchl	159421	1999	adventures_of_elmo_in_grouchland	6.7	42	32	10	76	6.3	11	7	4	63	3.2	1136	60	adventures of elmo in grouchl	Sony Pictures	Comedy	35302	237	73	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	9	14	5	2.87	0	0	11634458
2887	simon sez	168172	1999	simon_sez	1.9	18	0	18	0	2.4	5	0	5	0	2.2	603	21	simon sez			48216	121	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	13	32	117	146	3.48	0	0	292152
2890	three kings	120188	1999	three_kings	7.8	126	118	8	93	7.5	28	25	3	89	3.3	21498	70	three kings	Warner Bros.	Action	48483	116	136	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	4	6	18	64	359	4.19	1	0	60652036
2891	happy texas	162360	1999	happy_texas	6.7	50	41	9	82	7.4	11	11	0	100	3.1	1535	53	happy texas	Miramax	Comedy	18286	64	80	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	7	87	182	3.9	0	0	1943649
2893	plunkett macleane	134033	1999		4.7	27	7	20	25	4.4	7	1	6	14	3.3	1388	66	plunkett macleane	Gramercy		1305	8	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	5	8	54	95	3.71	0	0	476432
2894	romance	194314	1999	1092147-romance	5.1	31	14	17	45	5.2	8	4	4	50	3	1725	46	romance	Trimark	Drama	48318	32	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	13	51	169	185	3.49	0	0	1585642
2906	rom hearts	156934	1999	random_hearts	4	87	13	74	14	4.1	26	4	22	15	2.7	2118	28	rom hearts	Sony Pictures	Drama	40222	124	45	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	12	22	14	8	2.43	1	1	31054924
2907	superstar	167427	1999	1093874-superstar	4.5	72	24	48	33	4.1	21	6	15	28	2.9	11034	63	superstar	Paramount Pictures	Comedy	32818	75	122	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	7	13	68	310	834	3.95	0	0	30628981
2908	boys dont cry	171804	1999	boys_dont_cry	7.9	73	64	9	87	7.9	22	19	3	86	3.7	16491	85	boys dont cry	Fox Searchlight	Drama	9671	18	227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	7	9	3.61	1	0	11533945
2912	limey	165854	1999	limey	7.4	79	72	7	91	7.7	24	23	1	95	3.6	4089	76	limey	Artisan	Drama	22447	15	115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4	7	0	2.67	0	1	3193102
2913	mating habits of earthbound human	165874	1999	mating_habits_of_the_earthbound_human	4.3	12	4	8	33	0	1	0	1	0	3.5	709	72	mating habits of earthbound human			4634	8	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	2	2.94	0	0	4634
2959	fight club	137523	1999	fight_club	7.3	149	120	29	80	5.9	27	17	10	62	4.2	268913	95	fight club	20th Century Fox	Drama	8063	24	136	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	6	15	19	3	2.57	3	1	37023395
2961	story of us	160916	1999	story_of_us	4.5	81	23	58	28	4.1	25	4	21	16	3	5089	57	story of us	Universal	Romantic Comedy	94005	188	45	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	4	32	39	20	2.98	1	0	27067160
2963	joe king	160672	1999	joe_the_king	6	24	15	9	62	5.8	5	1	4	20	3.5	396	67	joe king	Trimark		7158	12	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	5	2	2.95	0	0	59014
2964	julien donkey boy	192194	1999	julien_donkeyboy	4.6	33	8	25	24	5.4	6	3	3	50	3.6	1576	73	julien donkey boy	Fine Line		8104	8	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	3.4	0	0	80226
2965	omega code	203408	1999	omega_code	3	24	2	22	8	4.2	6	2	4	33	2.6	796	40	omega code	Providence Entertainment	Action	10275	30	157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	11	9	3.38	0	0	12610552
2966	straight story	166896	1999	straight_story	8.1	86	82	4	95	8	26	25	1	96	4	7407	89	straight story	Walt Disney	Drama	13877	30	192	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	43	181	156	3.51	1	1	6197866
2976	bringing out dead	163988	1999	bringing_out_the_dead	6.7	105	75	30	71	6.6	25	18	7	72	3.2	7444	65	bringing out dead	Paramount Pictures	Black Comedy	158755	394	80	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	3.5	1	1	16640210
2977	crazy in alabama	142201	1999	crazy_in_alabama	4.5	55	17	38	30	4.7	20	6	14	30	3.1	1384	55	crazy in alabama	Sony Pictures	Drama	64045	213	17	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	6	6	14	70	162	3.73	0	0	1954202
2978	three to tango	144640	1999	three_to_tango	4.3	64	18	46	28	4.5	18	7	11	38	2.7	3780	46	three to tango	Warner Bros.	Romantic Comedy	58961	250	52	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	11	46	84	3.78	0	0	10544143
2979	body shots	172627	1999	body_shots	4	28	3	25	10	5.5	6	2	4	33	2.5	624	27	body shots	New Line	Drama	80087	309	10	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	15	40	4.06	0	0	699964
2996	music of heart	166943	1999	music_of_the_heart	6.6	75	51	24	68	6.1	19	12	7	63	3.5	3231	68	music of heart	Miramax	Drama	23008	67	80	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	5	12	3.67	1	0	14849583
2997	being john malkovich	120601	1999	being_john_malkovich	8	116	107	9	92	7.7	26	24	2	92	3.6	52443	85	being john malkovich	USA Films	Black Comedy	5339	21	192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	8	28	98	250	3.86	1	1	22858926
2998	dreaming of joseph lees	144178	1999	dreaming_of_joseph_lees	4.8	13	4	9	30	0	4	3	1	75	3.5	62	58	dreaming of joseph lees	Fox Searchlight		7680	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	14	13	3.53	1	0	7680
2999	man of century	138537	1999	man_of_the_century	6.6	16	12	4	75	5.7	5	2	3	40	3.7	246	74	man of century	Fine Line		2843	9	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	9	33	128	175	3.61	0	0	33031
3004	bachelor	120596	1999	1093976-bachelor	3.5	66	6	60	9	3.4	20	1	19	5	2.5	3470	34	bachelor	New Line	Romantic Comedy	145461	260	108	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	3.33	1	0	21731001
3005	bone collector	145681	1999	bone_collector	4.7	84	23	61	27	4.7	23	7	16	30	3.3	26317	68	bone collector	Universal	Thriller/Suspense	78085	161	122	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	9	44	126	147	3.49	2	0	66488090
7114	bone collector	145681	1999	bone_collector	4.7	84	23	61	27	4.7	23	7	16	30	3.3	26317	68	bone collector	Universal	Thriller/Suspense	78085	161	122	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	12	22	77	245	209	3.33	2	0	66488090
3010	rosetta	200071	1999	rosetta	7.2	22	19	3	86	8.7	5	5	0	100	3.9	880	82	rosetta	USA Films		9911	6	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	8	5	22	14	2.9	0	1	261475
3050	light it up	172726	1999	light_it_up	4.9	47	18	29	38	5.3	17	8	9	47	3.6	1219	76	light it up	20th Century Fox	Drama	8769	30	68	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	7	3	2.77	1	0	5871603
3051	anywhere but here	149691	1999	anywhere_but_here	6.4	86	55	31	63	6.7	23	15	8	65	3	4760	52	anywhere but here	20th Century Fox	Drama	6151	13	101	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	19	27	3.58	2	0	18653615
3052	dogma	120655	1999	dogma	6.3	126	85	41	67	5.8	28	14	14	50	3.6	61754	84	dogma	Lionsgate	Comedy	1243	7	136	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	15	86	183	124	3.17	1	0	30651422
3055	felicias journey	165773	1999	felicias_journey	7.4	40	35	5	87	7.8	8	8	0	100	3.4	694	66	felicias journey	Artisan	Drama	8123	10	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	3	3.17	0	0	819852
3078	liberty heights	165859	1999	liberty_heights	7.3	45	39	6	86	7.8	11	11	0	100	3.4	1048	71	liberty heights	Warner Bros.	Drama	11397	14	138	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	24	89	99	3.56	0	0	3732398
3079	mansfield park	178737	1999	1093843-mansfield_park	6.9	66	50	16	75	6.3	18	10	8	55	3.6	6288	77	mansfield park	Miramax	Drama	28920	28	109	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	12	30	86	120	3.54	0	0	4764741
3081	sleepy hollow	162661	1999	sleepy_hollow	6.3	124	84	40	67	6.2	30	20	10	66	3.5	93949	79	sleepy hollow	Paramount Pictures	Horror	19504	45	171	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	16	46	35	3.33	3	1	101068340
53450	sleepy hollow	162661	1999	sleepy_hollow	6.3	124	84	40	67	6.2	30	20	10	66	3.5	93949	79	sleepy hollow	Paramount Pictures	Horror	19504	45	171	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	3	21	48	41	3.29	3	1	101068340
3082	world is not enough	143145	1999	morir_o_no	0	1	0	1	0	0	0	0	0	0	0	0	0	world is not enough	MGM	Action	2940	10	157	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	14	35	45	3.44	0	0	126930660
3113	end of days	146675	1999	end_of_days	3.7	98	11	87	11	3.3	24	1	23	4	2.8	14087	41	end of days	Universal	Action	68860	135	103	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	2	7	11	87	4.12	0	0	66862068
3116	miss julie	189744	1999	1093854-miss_julie	5.6	21	8	13	38	5.2	6	1	5	16	3.2	300	57	miss julie	MGM		3176	4	10	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	9	16	24	25	3.01	0	0	13107
3117	ride with devil	134154	1999	1084873-ride_with_the_devil	6.2	64	40	24	62	5.9	18	10	8	55	3.3	1734	62	ride with devil	USA Films	Western	11045	23	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	14	24	50	18	2.81	0	0	630779
3118	tumbleweeds	161023	1999	1093901-tumbleweeds	7	64	54	10	84	7.1	22	19	3	86	3.5	368	66	tumbleweeds	Fine Line	Drama	13782	73	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	6	17	86	101	3.54	0	0	1277188
3124	agnes browne	160509	1999	agnes_browne	5.3	26	10	16	38	5.8	6	2	4	33	3.5	307	70	agnes browne	USA Films	Comedy	21653	15	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	15	69	96	3.69	0	0	140426
3125	end of affair	172396	1999	1093671-end_of_the_affair	6.6	66	44	22	66	6.5	16	9	7	56	3.6	3227	73	end of affair	Sony Pictures	Drama	25810	38	108	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	8	27	82	130	3.59	2	0	10660147
3126	end of affair	172396	1999	1093671-end_of_the_affair	6.6	66	44	22	66	6.5	16	9	7	56	3.6	3227	73	end of affair	Sony Pictures	Drama	25810	38	108	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	3	25	56	62	3.35	2	0	10660147
3127	holy smoke	144715	1999	holy_smoke	5.6	73	32	41	43	5.4	22	8	14	36	3	2300	46	holy smoke	Miramax	Drama	15976	19	129	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	7	23	46	20	2.95	1	0	1758780
3128	a map of world	160513	1999	map_of_the_world	6.4	54	35	19	64	6.6	17	12	5	70	3.2	587	51	a map of world	USA Films	Drama	447	3	220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	5	27	53	43	3.17	1	0	544538
3129	sweet lowdown	158371	1999	sweet_and_lowdown	6.8	59	46	13	77	6.5	16	11	5	68	3.6	3877	76	sweet lowdown	Sony Pictures Classics	Romantic Comedy	1266	4	171	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	4	21	134	122	3.55	4	1	4196621
4258	sweet lowdown	158371	1999	sweet_and_lowdown	6.8	59	46	13	77	6.5	16	11	5	68	3.6	3877	76	sweet lowdown	Sony Pictures Classics	Romantic Comedy	1266	4	171	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	6	36	120	63	3.24	4	1	4196621
3145	cradle will rock	150216	1999	cradle_will_rock	6.2	66	42	24	63	5.9	14	10	4	71	3.4	1693	65	cradle will rock	Walt Disney	Drama	6905	10	138	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	9	23	136	172	3.63	3	0	2899970
3146	deuce bigalow male gigolo	205000	1999	deuce_bigalow_male_gigolo	4	73	17	56	23	3.2	18	1	17	5	2.9	18036	55	deuce bigalow male gigolo	Walt Disney	Comedy	8915	19	136	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	5	19	25	15	2.96	0	0	65535067
3147	green mile	120689	1999	green_mile	6.8	128	99	29	77	6.2	32	23	9	71	4.1	124792	93	green mile	Warner Bros.	Drama	35459	154	157	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	12	4	2	5	1	1.4	1	1	136801374
3149	diamonds	167423	1999	1093655-diamonds	4	34	9	25	26	3.8	10	3	7	30	2.7	365	32	diamonds	Miramax	Comedy	26675	27	73	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	5	12	14	7	2.59	2	0	81897
3155	anna king	166485	1999	1093611-anna_and_the_king	5.9	97	49	48	50	5.3	28	10	18	35	3.2	10877	63	anna king	20th Century Fox	Drama	8602	22	115	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	4	12	18	25	3.15	1	0	39251128
3156	bicentennial man	182789	1999	bicentennial_man	4.8	93	35	58	37	4.6	23	6	17	26	3	22610	58	bicentennial man	Walt Disney	Drama	13653	32	164	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	23	108	200	3.82	1	0	58220775
3160	magnolia	175880	1999	magnolia	7.5	138	114	24	82	6.8	32	25	7	78	3.7	39673	88	magnolia	New Line	Drama	6034	10	150	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	9	15	24	20	12	2.38	4	1	22450975
3161	onegin	119079	1999	1093905-onegin	5.5	20	8	12	40	0	4	1	3	25	3.6	1473	69	onegin	Goldwyn Entertainment		13919	3	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	5	3	1	2.5	1	0	183821
3162	simpatico	174204	1999	simpatico	4.6	59	14	45	23	4.3	18	3	15	16	2.4	294	18	simpatico	Phaedra Cinema	Comedy	34725	108	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	5	13	17	3.59	1	0	902144
3163	topsy turvy	151568	1999	topsyturvy	7.8	83	74	9	89	7.9	19	18	1	94	3.6	1113	73	topsy turvy	USA Films	Musical	5388	16	157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	3	20	21	3.52	0	0	6201757
3173	any given sunday	146838	1999	any_given_sunday	5.5	118	58	60	49	5.5	30	16	14	53	3.3	21068	70	any given sunday	Warner Bros.	Drama	41788	122	96	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	1	3	6	3	2.53	4	1	75530832
3174	man on moon	125664	1999	1093579-man_on_the_moon	6.2	117	73	44	62	5.3	31	16	15	51	3.3	15027	74	man on moon	Universal	Drama	90825	173	61	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	6	11	16	7	2.77	0	1	34580635
4061	man on moon	125664	1999	1093579-man_on_the_moon	6.2	117	73	44	62	5.3	31	16	15	51	3.3	15027	74	man on moon	Universal	Drama	90825	173	61	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	1	14	14	5	2.66	0	1	34580635
3176	talented mr ripley	134119	1999	talented_mr_ripley	7.3	125	103	22	82	6.9	31	24	7	77	3.3	18951	75	talented mr ripley	Paramount Pictures	Drama	21097	51	121	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	15	28	3.68	4	1	81292135
3180	play it to bone	196857	1999	play_it_to_the_bone	4	78	9	69	11	3.9	24	4	20	16	2.7	1727	29	play it to bone	Walt Disney	Comedy	13863	58	80	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	3	10	16	3.57	0	0	8427204
3181	titus	120866	1999	titus	6.5	74	50	24	67	6	21	12	9	57	3.7	4498	83	titus	20th Century Fox	Drama	9890	14	150	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	9	19	107	378	339	3.45	2	0	1921350
3183	third miracle	174268	1999	third_miracle	6.2	33	22	11	66	7.6	5	5	0	100	3.2	499	54	third miracle	Sony Pictures	Drama	1332	3	145	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	4.08	1	0	736592
3185	snow falling on cedars	120834	1999	snow_falling_on_cedars	5.2	88	35	53	39	4.6	26	7	19	26	3.4	2061	67	snow falling on cedars	Universal	Drama	83050	151	80	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	5	7	5	2.83	0	0	14378353
3186	girl interrupted	172493	1999	girl_interrupted	5.7	111	59	52	53	5.1	30	12	18	40	3.5	36814	83	girl interrupted	Sony Pictures	Drama	57144	147	132	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	18	9	3.37	3	0	28871190
3238	eye of beholder	120662	1999	1094646-eye_of_the_beholder	3.4	86	8	78	9	3.1	20	1	19	5	2.7	2529	34	eye of beholder	Destination Films	Thriller/Suspense	54343	238	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	6	25	232	399	3.84	0	0	16459004
3240	big tease	156639	1999	big_tease	5.7	39	22	17	56	5.7	15	9	6	60	3.2	496	56	big tease	Warner Bros.	Comedy	3515	11	66	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	3	10	5	1	2.3	0	0	185577
3242	santitos	126651	1999	santitos1999	6.3	7	4	3	57	0	1	1	0	100	3.3	199	58	santitos			1238	7	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	2	4	3.39	0	0	378562
3275	boondock saints	144117	1999	boondock_saints	4	21	4	17	19	0	1	0	1	0	4.2	104281	93	boondock saints	Indican Pictures	Action	2025	2	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	25812
3302	beautiful people	159272	1999	beautiful_people	6.7	24	19	5	79	7.6	6	6	0	100	3.9	289	82	beautiful people	Trimark	Comedy	8710	5	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	10	18	24	3.38	0	0	261360
3318	deterrence	158583	1999	deterrence	5.3	38	17	21	44	5.3	12	5	7	41	3.2	258	54	deterrence		Thriller/Suspense	1013	4	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	3	0	0	144583
3319	judy berlin	181618	1999	judy-berlin	7.1	29	23	6	79	7.8	5	4	1	80	3.4	156	73	judy berlin			4164	5	164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	14	36	17	3.08	0	0	467313
3327	beyond mat	218043	1999	beyond_the_mat	6.7	65	53	12	81	6.2	18	13	5	72	3.6	1609	79	beyond mat	Universal	Documentary	40061	128	206	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	16	35	16	3.11	0	0	2047570
3328	ghost dog way of samurai	165798	1999	ghost_dog_the_way_of_the_samurai	7	91	74	17	81	6.2	25	16	9	64	3.7	11931	82	ghost dog way of samurai	Artisan	Drama	12019	15	129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	6	26	44	46	27	2.63	1	1	3330230
